!    time (d)     u          v      prev (=I0/S0)
   46.4940    0.630105    0.003562    0.002374
   46.4960    0.630103    0.003560    0.002374
   46.4980    0.630101    0.003559    0.002373
   46.5000    0.630098    0.003558    0.002372
   46.5020    0.630096    0.003556    0.002371
   46.5040    0.630094    0.003555    0.002370
   46.5060    0.630092    0.003554    0.002369
   46.5080    0.630089    0.003552    0.002368
   46.5100    0.630087    0.003551    0.002367
   46.5120    0.630085    0.003550    0.002367
   46.5140    0.630083    0.003549    0.002366
   46.5160    0.630081    0.003547    0.002365
   46.5180    0.630078    0.003546    0.002364
   46.5200    0.630076    0.003545    0.002363
   46.5220    0.630074    0.003543    0.002362
   46.5240    0.630072    0.003542    0.002361
   46.5260    0.630069    0.003541    0.002360
   46.5280    0.630067    0.003539    0.002360
   46.5300    0.630065    0.003538    0.002359
   46.5320    0.630063    0.003537    0.002358
   46.5340    0.630060    0.003535    0.002357
   46.5360    0.630058    0.003534    0.002356
   46.5380    0.630056    0.003533    0.002355
   46.5400    0.630054    0.003531    0.002354
   46.5420    0.630052    0.003530    0.002353
   46.5440    0.630049    0.003529    0.002353
   46.5460    0.630047    0.003528    0.002352
   46.5480    0.630045    0.003526    0.002351
   46.5500    0.630043    0.003525    0.002350
   46.5520    0.630040    0.003524    0.002349
   46.5540    0.630038    0.003522    0.002348
   46.5560    0.630036    0.003521    0.002347
   46.5580    0.630034    0.003520    0.002347
   46.5600    0.630032    0.003518    0.002346
   46.5620    0.630029    0.003517    0.002345
   46.5640    0.630027    0.003516    0.002344
   46.5660    0.630025    0.003515    0.002343
   46.5680    0.630023    0.003513    0.002342
   46.5700    0.630020    0.003512    0.002341
   46.5720    0.630018    0.003511    0.002340
   46.5740    0.630016    0.003509    0.002340
   46.5760    0.630014    0.003508    0.002339
   46.5780    0.630012    0.003507    0.002338
   46.5800    0.630009    0.003505    0.002337
   46.5820    0.630007    0.003504    0.002336
   46.5840    0.630005    0.003503    0.002335
   46.5860    0.630003    0.003502    0.002334
   46.5880    0.630001    0.003500    0.002334
   46.5900    0.629998    0.003499    0.002333
   46.5920    0.629996    0.003498    0.002332
   46.5940    0.629994    0.003496    0.002331
   46.5960    0.629992    0.003495    0.002330
   46.5980    0.629990    0.003494    0.002329
   46.6000    0.629987    0.003493    0.002328
   46.6020    0.629985    0.003491    0.002327
   46.6040    0.629983    0.003490    0.002327
   46.6060    0.629981    0.003489    0.002326
   46.6080    0.629979    0.003487    0.002325
   46.6100    0.629976    0.003486    0.002324
   46.6120    0.629974    0.003485    0.002323
   46.6140    0.629972    0.003483    0.002322
   46.6160    0.629970    0.003482    0.002321
   46.6180    0.629968    0.003481    0.002321
   46.6200    0.629965    0.003480    0.002320
   46.6220    0.629963    0.003478    0.002319
   46.6240    0.629961    0.003477    0.002318
   46.6260    0.629959    0.003476    0.002317
   46.6280    0.629957    0.003474    0.002316
   46.6300    0.629954    0.003473    0.002315
   46.6320    0.629952    0.003472    0.002315
   46.6340    0.629950    0.003471    0.002314
   46.6360    0.629948    0.003469    0.002313
   46.6380    0.629946    0.003468    0.002312
   46.6400    0.629944    0.003467    0.002311
   46.6420    0.629941    0.003465    0.002310
   46.6440    0.629939    0.003464    0.002309
   46.6460    0.629937    0.003463    0.002309
   46.6480    0.629935    0.003462    0.002308
   46.6500    0.629933    0.003460    0.002307
   46.6520    0.629930    0.003459    0.002306
   46.6540    0.629928    0.003458    0.002305
   46.6560    0.629926    0.003457    0.002304
   46.6580    0.629924    0.003455    0.002303
   46.6600    0.629922    0.003454    0.002303
   46.6620    0.629920    0.003453    0.002302
   46.6640    0.629917    0.003451    0.002301
   46.6660    0.629915    0.003450    0.002300
   46.6680    0.629913    0.003449    0.002299
   46.6700    0.629911    0.003448    0.002298
   46.6720    0.629909    0.003446    0.002298
   46.6740    0.629907    0.003445    0.002297
   46.6760    0.629904    0.003444    0.002296
   46.6780    0.629902    0.003442    0.002295
   46.6800    0.629900    0.003441    0.002294
   46.6820    0.629898    0.003440    0.002293
   46.6840    0.629896    0.003439    0.002292
   46.6860    0.629894    0.003437    0.002292
   46.6880    0.629891    0.003436    0.002291
   46.6900    0.629889    0.003435    0.002290
   46.6920    0.629887    0.003434    0.002289
   46.6940    0.629885    0.003432    0.002288
   46.6960    0.629883    0.003431    0.002287
   46.6980    0.629881    0.003430    0.002287
   46.7000    0.629878    0.003428    0.002286
   46.7020    0.629876    0.003427    0.002285
   46.7040    0.629874    0.003426    0.002284
   46.7060    0.629872    0.003425    0.002283
   46.7080    0.629870    0.003423    0.002282
   46.7100    0.629868    0.003422    0.002281
   46.7120    0.629865    0.003421    0.002281
   46.7140    0.629863    0.003420    0.002280
   46.7160    0.629861    0.003418    0.002279
   46.7180    0.629859    0.003417    0.002278
   46.7200    0.629857    0.003416    0.002277
   46.7220    0.629855    0.003415    0.002276
   46.7240    0.629853    0.003413    0.002276
   46.7260    0.629850    0.003412    0.002275
   46.7280    0.629848    0.003411    0.002274
   46.7300    0.629846    0.003410    0.002273
   46.7320    0.629844    0.003408    0.002272
   46.7340    0.629842    0.003407    0.002271
   46.7360    0.629840    0.003406    0.002270
   46.7380    0.629837    0.003404    0.002270
   46.7400    0.629835    0.003403    0.002269
   46.7420    0.629833    0.003402    0.002268
   46.7440    0.629831    0.003401    0.002267
   46.7460    0.629829    0.003399    0.002266
   46.7480    0.629827    0.003398    0.002265
   46.7500    0.629825    0.003397    0.002265
   46.7520    0.629822    0.003396    0.002264
   46.7540    0.629820    0.003394    0.002263
   46.7560    0.629818    0.003393    0.002262
   46.7580    0.629816    0.003392    0.002261
   46.7600    0.629814    0.003391    0.002260
   46.7620    0.629812    0.003389    0.002260
   46.7640    0.629810    0.003388    0.002259
   46.7660    0.629808    0.003387    0.002258
   46.7680    0.629805    0.003386    0.002257
   46.7700    0.629803    0.003384    0.002256
   46.7720    0.629801    0.003383    0.002255
   46.7740    0.629799    0.003382    0.002255
   46.7760    0.629797    0.003381    0.002254
   46.7780    0.629795    0.003379    0.002253
   46.7800    0.629793    0.003378    0.002252
   46.7820    0.629791    0.003377    0.002251
   46.7840    0.629788    0.003376    0.002250
   46.7860    0.629786    0.003374    0.002250
   46.7880    0.629784    0.003373    0.002249
   46.7900    0.629782    0.003372    0.002248
   46.7920    0.629780    0.003371    0.002247
   46.7940    0.629778    0.003369    0.002246
   46.7960    0.629776    0.003368    0.002245
   46.7980    0.629774    0.003367    0.002245
   46.8000    0.629771    0.003366    0.002244
   46.8020    0.629769    0.003364    0.002243
   46.8040    0.629767    0.003363    0.002242
   46.8060    0.629765    0.003362    0.002241
   46.8080    0.629763    0.003361    0.002240
   46.8100    0.629761    0.003359    0.002240
   46.8120    0.629759    0.003358    0.002239
   46.8140    0.629757    0.003357    0.002238
   46.8160    0.629754    0.003356    0.002237
   46.8180    0.629752    0.003354    0.002236
   46.8200    0.629750    0.003353    0.002235
   46.8220    0.629748    0.003352    0.002235
   46.8240    0.629746    0.003351    0.002234
   46.8260    0.629744    0.003349    0.002233
   46.8280    0.629742    0.003348    0.002232
   46.8300    0.629740    0.003347    0.002231
   46.8320    0.629738    0.003346    0.002230
   46.8340    0.629735    0.003344    0.002230
   46.8360    0.629733    0.003343    0.002229
   46.8380    0.629731    0.003342    0.002228
   46.8400    0.629729    0.003341    0.002227
   46.8420    0.629727    0.003340    0.002226
   46.8440    0.629725    0.003338    0.002226
   46.8460    0.629723    0.003337    0.002225
   46.8480    0.629721    0.003336    0.002224
   46.8500    0.629719    0.003335    0.002223
   46.8520    0.629717    0.003333    0.002222
   46.8540    0.629714    0.003332    0.002221
   46.8560    0.629712    0.003331    0.002221
   46.8580    0.629710    0.003330    0.002220
   46.8600    0.629708    0.003328    0.002219
   46.8620    0.629706    0.003327    0.002218
   46.8640    0.629704    0.003326    0.002217
   46.8660    0.629702    0.003325    0.002216
   46.8680    0.629700    0.003324    0.002216
   46.8700    0.629698    0.003322    0.002215
   46.8720    0.629696    0.003321    0.002214
   46.8740    0.629694    0.003320    0.002213
   46.8760    0.629691    0.003319    0.002212
   46.8780    0.629689    0.003317    0.002212
   46.8800    0.629687    0.003316    0.002211
   46.8820    0.629685    0.003315    0.002210
   46.8840    0.629683    0.003314    0.002209
   46.8860    0.629681    0.003312    0.002208
   46.8880    0.629679    0.003311    0.002207
   46.8900    0.629677    0.003310    0.002207
   46.8920    0.629675    0.003309    0.002206
   46.8940    0.629673    0.003308    0.002205
   46.8960    0.629671    0.003306    0.002204
   46.8980    0.629668    0.003305    0.002203
   46.9000    0.629666    0.003304    0.002203
   46.9020    0.629664    0.003303    0.002202
   46.9040    0.629662    0.003301    0.002201
   46.9060    0.629660    0.003300    0.002200
   46.9080    0.629658    0.003299    0.002199
   46.9100    0.629656    0.003298    0.002199
   46.9120    0.629654    0.003297    0.002198
   46.9140    0.629652    0.003295    0.002197
   46.9160    0.629650    0.003294    0.002196
   46.9180    0.629648    0.003293    0.002195
   46.9200    0.629646    0.003292    0.002194
   46.9220    0.629644    0.003290    0.002194
   46.9240    0.629641    0.003289    0.002193
   46.9260    0.629639    0.003288    0.002192
   46.9280    0.629637    0.003287    0.002191
   46.9300    0.629635    0.003286    0.002190
   46.9320    0.629633    0.003284    0.002190
   46.9340    0.629631    0.003283    0.002189
   46.9360    0.629629    0.003282    0.002188
   46.9380    0.629627    0.003281    0.002187
   46.9400    0.629625    0.003279    0.002186
   46.9420    0.629623    0.003278    0.002186
